,country,iso_code,date,daily_vaccinations,daily_vaccinations_per_million
580,Argentina,ARG,2020-12-30,15656,346
581,Argentina,ARG,2020-12-31,15656,346
582,Argentina,ARG,2021-01-01,11070,245
583,Argentina,ARG,2021-01-02,8776,194
584,Argentina,ARG,2021-01-03,7400,164
585,Argentina,ARG,2021-01-04,6483,143
586,Argentina,ARG,2021-01-05,7984,177
587,Argentina,ARG,2021-01-06,8173,181
588,Argentina,ARG,2021-01-07,8363,185
589,Argentina,ARG,2021-01-08,10519,233
590,Argentina,ARG,2021-01-09,11942,264
591,Argentina,ARG,2021-01-10,13365,296
592,Argentina,ARG,2021-01-11,14788,327
593,Argentina,ARG,2021-01-12,14056,311
594,Argentina,ARG,2021-01-13,13323,295
595,Argentina,ARG,2021-01-14,13320,295
596,Argentina,ARG,2021-01-15,13317,295
597,Argentina,ARG,2021-01-16,12971,287
598,Argentina,ARG,2021-01-17,12624,279
599,Argentina,ARG,2021-01-18,12278,272
600,Argentina,ARG,2021-01-19,11932,264
601,Argentina,ARG,2021-01-20,11586,256
602,Argentina,ARG,2021-01-21,11704,259
603,Argentina,ARG,2021-01-22,11263,249
604,Argentina,ARG,2021-01-23,11124,246
605,Argentina,ARG,2021-01-24,10342,229
606,Argentina,ARG,2021-01-25,9046,200
607,Argentina,ARG,2021-01-26,9626,213
608,Argentina,ARG,2021-01-27,10014,222
609,Argentina,ARG,2021-01-28,8896,197
610,Argentina,ARG,2021-01-29,9205,204
611,Argentina,ARG,2021-01-30,11189,248
612,Argentina,ARG,2021-01-31,11299,250
613,Argentina,ARG,2021-02-01,11924,264
614,Argentina,ARG,2021-02-02,11475,254
615,Argentina,ARG,2021-02-03,11218,248
616,Argentina,ARG,2021-02-04,16574,367
617,Argentina,ARG,2021-02-05,16238,359
618,Argentina,ARG,2021-02-06,15000,332
619,Argentina,ARG,2021-02-07,18576,411
620,Argentina,ARG,2021-02-08,19390,429
621,Argentina,ARG,2021-02-09,18139,401
622,Argentina,ARG,2021-02-10,19820,439
623,Argentina,ARG,2021-02-11,18416,407
624,Argentina,ARG,2021-02-12,19133,423
625,Argentina,ARG,2021-02-13,19266,426
626,Argentina,ARG,2021-02-14,15493,343
627,Argentina,ARG,2021-02-15,14030,310
628,Argentina,ARG,2021-02-16,13999,310
629,Argentina,ARG,2021-02-17,11003,243
630,Argentina,ARG,2021-02-18,8951,198
631,Argentina,ARG,2021-02-19,11003,243
632,Argentina,ARG,2021-02-20,14415,319
633,Argentina,ARG,2021-02-21,15809,350
634,Argentina,ARG,2021-02-22,16063,355
635,Argentina,ARG,2021-02-23,19349,428
636,Argentina,ARG,2021-02-24,24019,531
637,Argentina,ARG,2021-02-25,27750,614
638,Argentina,ARG,2021-02-26,33609,744
639,Argentina,ARG,2021-02-27,39678,878
640,Argentina,ARG,2021-02-28,43534,963
641,Argentina,ARG,2021-03-01,46705,1033
642,Argentina,ARG,2021-03-02,54213,1200
643,Argentina,ARG,2021-03-03,57262,1267
644,Argentina,ARG,2021-03-04,60376,1336
645,Argentina,ARG,2021-03-05,64812,1434
646,Argentina,ARG,2021-03-06,65277,1444
647,Argentina,ARG,2021-03-07,71582,1584
648,Argentina,ARG,2021-03-08,71076,1573
649,Argentina,ARG,2021-03-09,74693,1653
650,Argentina,ARG,2021-03-10,84735,1875
651,Argentina,ARG,2021-03-11,95230,2107
652,Argentina,ARG,2021-03-12,105801,2341
653,Argentina,ARG,2021-03-13,121843,2696
654,Argentina,ARG,2021-03-14,122193,2704
655,Argentina,ARG,2021-03-15,122499,2710
656,Argentina,ARG,2021-03-16,127486,2821
657,Argentina,ARG,2021-03-17,127666,2825
658,Argentina,ARG,2021-03-18,126583,2801
659,Argentina,ARG,2021-03-19,120166,2659
660,Argentina,ARG,2021-03-20,109875,2431
661,Argentina,ARG,2021-03-21,105486,2334
662,Argentina,ARG,2021-03-22,105464,2333
663,Argentina,ARG,2021-03-23,99910,2211
664,Argentina,ARG,2021-03-24,94404,2089
665,Argentina,ARG,2021-03-25,80098,1772
666,Argentina,ARG,2021-03-26,76436,1691
667,Argentina,ARG,2021-03-27,72371,1601
668,Argentina,ARG,2021-03-28,72208,1598
669,Argentina,ARG,2021-03-29,71946,1592
670,Argentina,ARG,2021-03-30,71976,1593
671,Argentina,ARG,2021-03-31,80428,1780
672,Argentina,ARG,2021-04-01,93883,2077
673,Argentina,ARG,2021-04-02,92677,2051
674,Argentina,ARG,2021-04-03,86919,1923
675,Argentina,ARG,2021-04-04,87032,1926
676,Argentina,ARG,2021-04-05,87820,1943
677,Argentina,ARG,2021-04-06,94230,2085
678,Argentina,ARG,2021-04-07,97127,2149
679,Argentina,ARG,2021-04-08,106885,2365
680,Argentina,ARG,2021-04-09,118982,2633
681,Argentina,ARG,2021-04-10,146082,3232
682,Argentina,ARG,2021-04-11,154158,3411
683,Argentina,ARG,2021-04-12,161313,3569
684,Argentina,ARG,2021-04-13,166815,3691
685,Argentina,ARG,2021-04-14,169014,3740
686,Argentina,ARG,2021-04-15,166276,3679
687,Argentina,ARG,2021-04-16,162428,3594
688,Argentina,ARG,2021-04-17,146486,3241
689,Argentina,ARG,2021-04-18,139314,3082
690,Argentina,ARG,2021-04-19,134936,2986
691,Argentina,ARG,2021-04-20,123038,2722
692,Argentina,ARG,2021-04-21,113664,2515
693,Argentina,ARG,2021-04-22,108327,2397
694,Argentina,ARG,2021-04-23,102056,2258
695,Argentina,ARG,2021-04-24,112915,2498
696,Argentina,ARG,2021-04-25,120877,2675
697,Argentina,ARG,2021-04-26,125736,2782
698,Argentina,ARG,2021-04-27,136216,3014
699,Armenia,ARM,2021-03-31,No Data,No Data
700,Aruba,ABW,2021-03-29,No Data,No Data
701,Aruba,ABW,2021-03-30,1278,11970
702,Aruba,ABW,2021-03-31,1278,11970
703,Aruba,ABW,2021-04-01,1278,11970
704,Aruba,ABW,2021-04-02,1278,11970
705,Aruba,ABW,2021-04-03,1278,11970
706,Aruba,ABW,2021-04-04,1278,11970
707,Aruba,ABW,2021-04-05,1278,11970
708,Aruba,ABW,2021-04-06,1278,11970
709,Aruba,ABW,2021-04-07,1278,11970
710,Aruba,ABW,2021-04-08,1278,11970
711,Aruba,ABW,2021-04-09,1278,11970
712,Aruba,ABW,2021-04-10,1278,11970
713,Aruba,ABW,2021-04-11,1236,11577
714,Aruba,ABW,2021-04-12,1195,11193
715,Aruba,ABW,2021-04-13,1372,12851
716,Aruba,ABW,2021-04-14,1562,14630
717,Aruba,ABW,2021-04-15,1715,16063
718,Aruba,ABW,2021-04-16,1877,17581
719,Aruba,ABW,2021-04-17,2069,19379
720,Aruba,ABW,2021-04-18,1938,18152
721,Aruba,ABW,2021-04-19,2158,20212
722,Aruba,ABW,2021-04-20,2113,19791
723,Aruba,ABW,2021-04-21,2020,18920
724,Aruba,ABW,2021-04-22,1963,18386
725,Aruba,ABW,2021-04-23,2142,20063
726,Aruba,ABW,2021-04-24,1957,18330
727,Aruba,ABW,2021-04-25,2493,23350
728,Aruba,ABW,2021-04-26,2169,20315
729,Asia,OWID_ASI,2020-12-15,No Data,No Data
730,Asia,OWID_ASI,2020-12-16,15,0
731,Asia,OWID_ASI,2020-12-17,15,0
732,Asia,OWID_ASI,2020-12-18,15,0
733,Asia,OWID_ASI,2020-12-19,15,0
734,Asia,OWID_ASI,2020-12-20,1487,0
735,Asia,OWID_ASI,2020-12-21,5386,1
736,Asia,OWID_ASI,2020-12-22,10991,2
737,Asia,OWID_ASI,2020-12-23,25530,6
738,Asia,OWID_ASI,2020-12-24,37587,8
739,Asia,OWID_ASI,2020-12-25,43144,9
740,Asia,OWID_ASI,2020-12-26,47937,10
741,Asia,OWID_ASI,2020-12-27,62080,13
742,Asia,OWID_ASI,2020-12-28,78577,17
743,Asia,OWID_ASI,2020-12-29,94850,20
744,Asia,OWID_ASI,2020-12-30,102533,22
745,Asia,OWID_ASI,2020-12-31,542023,117
746,Asia,OWID_ASI,2021-01-01,546733,118
747,Asia,OWID_ASI,2021-01-02,552370,119
748,Asia,OWID_ASI,2021-01-03,558812,120
749,Asia,OWID_ASI,2021-01-04,560841,121
750,Asia,OWID_ASI,2021-01-05,674669,145
751,Asia,OWID_ASI,2021-01-06,682268,147
752,Asia,OWID_ASI,2021-01-07,262089,56
753,Asia,OWID_ASI,2021-01-08,269848,58
754,Asia,OWID_ASI,2021-01-09,920722,198
755,Asia,OWID_ASI,2021-01-10,915608,197
756,Asia,OWID_ASI,2021-01-11,917886,198
757,Asia,OWID_ASI,2021-01-12,806870,174
758,Asia,OWID_ASI,2021-01-13,952714,205
759,Asia,OWID_ASI,2021-01-14,998361,215
760,Asia,OWID_ASI,2021-01-15,1057730,228
761,Asia,OWID_ASI,2021-01-16,459172,99
762,Asia,OWID_ASI,2021-01-17,502366,108
763,Asia,OWID_ASI,2021-01-18,568788,123
764,Asia,OWID_ASI,2021-01-19,636069,137
765,Asia,OWID_ASI,2021-01-20,1253355,270
766,Asia,OWID_ASI,2021-01-21,1265368,273
767,Asia,OWID_ASI,2021-01-22,1305463,281
768,Asia,OWID_ASI,2021-01-23,1303920,281
769,Asia,OWID_ASI,2021-01-24,1292861,279
770,Asia,OWID_ASI,2021-01-25,1314101,283
771,Asia,OWID_ASI,2021-01-26,1298803,280
772,Asia,OWID_ASI,2021-01-27,1736561,374
773,Asia,OWID_ASI,2021-01-28,1815707,391
774,Asia,OWID_ASI,2021-01-29,1867605,403
775,Asia,OWID_ASI,2021-01-30,1889329,407
776,Asia,OWID_ASI,2021-01-31,2085158,449
777,Asia,OWID_ASI,2021-02-01,2090746,451
778,Asia,OWID_ASI,2021-02-02,2103241,453
779,Asia,OWID_ASI,2021-02-03,2008858,433
780,Asia,OWID_ASI,2021-02-04,1996108,430
781,Asia,OWID_ASI,2021-02-05,1997237,430
782,Asia,OWID_ASI,2021-02-06,2022501,436
783,Asia,OWID_ASI,2021-02-07,1824812,393
784,Asia,OWID_ASI,2021-02-08,1821129,392
785,Asia,OWID_ASI,2021-02-09,3192972,688
786,Asia,OWID_ASI,2021-02-10,2230972,481
787,Asia,OWID_ASI,2021-02-11,2209332,476
788,Asia,OWID_ASI,2021-02-12,2211911,477
789,Asia,OWID_ASI,2021-02-13,2257581,487
790,Asia,OWID_ASI,2021-02-14,2283483,492
791,Asia,OWID_ASI,2021-02-15,2379850,513
792,Asia,OWID_ASI,2021-02-16,1118483,241
793,Asia,OWID_ASI,2021-02-17,1161473,250
794,Asia,OWID_ASI,2021-02-18,1333607,287
795,Asia,OWID_ASI,2021-02-19,1343707,290
796,Asia,OWID_ASI,2021-02-20,1389789,300
797,Asia,OWID_ASI,2021-02-21,1389491,299
798,Asia,OWID_ASI,2021-02-22,1332622,287
799,Asia,OWID_ASI,2021-02-23,1347308,290
800,Asia,OWID_ASI,2021-02-24,1340318,289
801,Asia,OWID_ASI,2021-02-25,1277303,275
802,Asia,OWID_ASI,2021-02-26,1285738,277
803,Asia,OWID_ASI,2021-02-27,1251709,270
804,Asia,OWID_ASI,2021-02-28,2980172,642
805,Asia,OWID_ASI,2021-03-01,3033724,654
806,Asia,OWID_ASI,2021-03-02,3119992,672
807,Asia,OWID_ASI,2021-03-03,3214718,693
808,Asia,OWID_ASI,2021-03-04,3321593,716
809,Asia,OWID_ASI,2021-03-05,3438811,741
810,Asia,OWID_ASI,2021-03-06,3577352,771
811,Asia,OWID_ASI,2021-03-07,1939628,418
812,Asia,OWID_ASI,2021-03-08,2125303,458
813,Asia,OWID_ASI,2021-03-09,2187369,471
814,Asia,OWID_ASI,2021-03-10,2281098,492
815,Asia,OWID_ASI,2021-03-11,2139035,461
816,Asia,OWID_ASI,2021-03-12,2243519,484
817,Asia,OWID_ASI,2021-03-13,2283291,492
818,Asia,OWID_ASI,2021-03-14,4055385,874
819,Asia,OWID_ASI,2021-03-15,4280209,922
820,Asia,OWID_ASI,2021-03-16,4469107,963
821,Asia,OWID_ASI,2021-03-17,4586866,989
822,Asia,OWID_ASI,2021-03-18,4866136,1049
823,Asia,OWID_ASI,2021-03-19,5230412,1127
824,Asia,OWID_ASI,2021-03-20,6854804,1477
825,Asia,OWID_ASI,2021-03-21,5074192,1094
826,Asia,OWID_ASI,2021-03-22,5968189,1286
827,Asia,OWID_ASI,2021-03-23,6393982,1378
828,Asia,OWID_ASI,2021-03-24,6806894,1467
829,Asia,OWID_ASI,2021-03-25,7631689,1645
830,Asia,OWID_ASI,2021-03-26,8287004,1786
831,Asia,OWID_ASI,2021-03-27,7480602,1612
832,Asia,OWID_ASI,2021-03-28,8075470,1740
833,Asia,OWID_ASI,2021-03-29,7455934,1607
834,Asia,OWID_ASI,2021-03-30,7456616,1607
835,Asia,OWID_ASI,2021-03-31,7999412,1724
836,Asia,OWID_ASI,2021-04-01,8444363,1820
837,Asia,OWID_ASI,2021-04-02,8763424,1889
838,Asia,OWID_ASI,2021-04-03,8567098,1846
839,Asia,OWID_ASI,2021-04-04,8868926,1911
840,Asia,OWID_ASI,2021-04-05,9119594,1965
841,Asia,OWID_ASI,2021-04-06,9483694,2044
842,Asia,OWID_ASI,2021-04-07,9119300,1965
843,Asia,OWID_ASI,2021-04-08,9144004,1971
844,Asia,OWID_ASI,2021-04-09,8930969,1925
845,Asia,OWID_ASI,2021-04-10,9234199,1990
846,Asia,OWID_ASI,2021-04-11,9153032,1973
847,Asia,OWID_ASI,2021-04-12,9478273,2043
848,Asia,OWID_ASI,2021-04-13,9238509,1991
849,Asia,OWID_ASI,2021-04-14,9435820,2034
850,Asia,OWID_ASI,2021-04-15,8912127,1921
851,Asia,OWID_ASI,2021-04-16,8442370,1820
852,Asia,OWID_ASI,2021-04-17,8044230,1734
853,Asia,OWID_ASI,2021-04-18,7892072,1701
854,Asia,OWID_ASI,2021-04-19,7508869,1618
855,Asia,OWID_ASI,2021-04-20,7218851,1556
856,Asia,OWID_ASI,2021-04-21,7275116,1568
857,Asia,OWID_ASI,2021-04-22,7761094,1673
858,Asia,OWID_ASI,2021-04-23,7608267,1640
859,Asia,OWID_ASI,2021-04-24,7495880,1616
860,Asia,OWID_ASI,2021-04-25,8398846,1810
861,Asia,OWID_ASI,2021-04-26,8670999,1869
862,Asia,OWID_ASI,2021-04-27,9427641,2032
863,Australia,AUS,2021-02-15,No Data,No Data
864,Australia,AUS,2021-02-16,0,0
865,Australia,AUS,2021-02-17,0,0
866,Australia,AUS,2021-02-18,0,0
867,Australia,AUS,2021-02-19,0,0
868,Australia,AUS,2021-02-20,0,0
869,Australia,AUS,2021-02-21,0,0
870,Australia,AUS,2021-02-22,3,0
871,Australia,AUS,2021-02-23,411,16
872,Australia,AUS,2021-02-24,987,39
873,Australia,AUS,2021-02-25,2500,98
874,Australia,AUS,2021-02-26,3571,140
875,Australia,AUS,2021-02-27,4286,168
876,Australia,AUS,2021-02-28,4556,179
877,Australia,AUS,2021-03-01,4812,189
878,Australia,AUS,2021-03-02,5575,219
879,Australia,AUS,2021-03-03,6276,246
880,Australia,AUS,2021-03-04,6215,244
881,Australia,AUS,2021-03-05,6695,263
882,Australia,AUS,2021-03-06,6706,263
883,Australia,AUS,2021-03-07,7064,277
884,Australia,AUS,2021-03-08,7524,295
885,Australia,AUS,2021-03-09,7572,297
886,Australia,AUS,2021-03-10,7909,310
887,Australia,AUS,2021-03-11,9142,359
888,Australia,AUS,2021-03-12,9034,354
889,Australia,AUS,2021-03-13,11765,461
890,Australia,AUS,2021-03-14,11601,455
891,Australia,AUS,2021-03-15,11202,439
892,Australia,AUS,2021-03-16,12504,490
893,Australia,AUS,2021-03-17,13908,545
894,Australia,AUS,2021-03-18,14437,566
895,Australia,AUS,2021-03-19,15093,592
896,Australia,AUS,2021-03-20,13505,530
897,Australia,AUS,2021-03-21,13495,529
898,Australia,AUS,2021-03-22,16772,658
899,Australia,AUS,2021-03-23,17870,701
900,Australia,AUS,2021-03-24,21671,850
901,Australia,AUS,2021-03-25,26050,1022
902,Australia,AUS,2021-03-26,31343,1229
903,Australia,AUS,2021-03-27,36091,1415
904,Australia,AUS,2021-03-28,36357,1426
905,Australia,AUS,2021-03-29,37082,1454
906,Australia,AUS,2021-03-30,41428,1625
907,Australia,AUS,2021-03-31,45014,1765
908,Australia,AUS,2021-04-01,47988,1882
909,Australia,AUS,2021-04-02,51922,2036
910,Australia,AUS,2021-04-03,45993,1804
911,Australia,AUS,2021-04-04,47380,1858
912,Australia,AUS,2021-04-05,43221,1695
913,Australia,AUS,2021-04-06,36780,1442
914,Australia,AUS,2021-04-07,35712,1400
915,Australia,AUS,2021-04-08,35974,1411
916,Australia,AUS,2021-04-09,36271,1422
917,Australia,AUS,2021-04-10,44350,1739
918,Australia,AUS,2021-04-11,46198,1812
919,Australia,AUS,2021-04-12,47713,1871
920,Australia,AUS,2021-04-13,54243,2127
921,Australia,AUS,2021-04-14,53620,2103
922,Australia,AUS,2021-04-15,51931,2037
923,Australia,AUS,2021-04-16,49009,1922
924,Australia,AUS,2021-04-17,47956,1881
925,Australia,AUS,2021-04-18,47192,1851
926,Australia,AUS,2021-04-19,58322,2287
927,Australia,AUS,2021-04-20,59801,2345
928,Australia,AUS,2021-04-21,60348,2367
929,Australia,AUS,2021-04-22,60810,2385
930,Australia,AUS,2021-04-23,62146,2437
931,Australia,AUS,2021-04-24,62784,2462
932,Australia,AUS,2021-04-25,62452,2449
933,Australia,AUS,2021-04-26,50133,1966
934,Australia,AUS,2021-04-27,45150,1771
935,Austria,AUT,2020-12-27,No Data,No Data
936,Austria,AUT,2020-12-28,1299,144
937,Austria,AUT,2020-12-29,1460,162
938,Austria,AUT,2020-12-30,1424,158
939,Austria,AUT,2020-12-31,1070,119
940,Austria,AUT,2021-01-01,857,95
941,Austria,AUT,2021-01-02,715,79
942,Austria,AUT,2021-01-03,613,68
943,Austria,AUT,2021-01-04,444,49
944,Austria,AUT,2021-01-05,469,52
945,Austria,AUT,2021-01-06,394,44
946,Austria,AUT,2021-01-07,849,94
947,Austria,AUT,2021-01-08,2702,300
948,Austria,AUT,2021-01-09,3331,370
949,Austria,AUT,2021-01-10,3649,405
950,Austria,AUT,2021-01-11,4437,493
951,Austria,AUT,2021-01-12,6277,697
952,Austria,AUT,2021-01-13,8338,926
953,Austria,AUT,2021-01-14,10252,1138
954,Austria,AUT,2021-01-15,11006,1222
955,Austria,AUT,2021-01-16,11342,1259
956,Austria,AUT,2021-01-17,11837,1314
957,Austria,AUT,2021-01-18,12660,1406
958,Austria,AUT,2021-01-19,14253,1583
959,Austria,AUT,2021-01-20,15428,1713
960,Austria,AUT,2021-01-21,15866,1762
961,Austria,AUT,2021-01-22,14927,1657
962,Austria,AUT,2021-01-23,14407,1600
963,Austria,AUT,2021-01-24,13772,1529
964,Austria,AUT,2021-01-25,12356,1372
965,Austria,AUT,2021-01-26,9893,1098
966,Austria,AUT,2021-01-27,7679,853
967,Austria,AUT,2021-01-28,6276,697
968,Austria,AUT,2021-01-29,6754,750
969,Austria,AUT,2021-01-30,6836,759
970,Austria,AUT,2021-01-31,6853,761
971,Austria,AUT,2021-02-01,7307,811
972,Austria,AUT,2021-02-02,8539,948
973,Austria,AUT,2021-02-03,9937,1103
974,Austria,AUT,2021-02-04,11416,1268
975,Austria,AUT,2021-02-05,12268,1362
976,Austria,AUT,2021-02-06,13025,1446
977,Austria,AUT,2021-02-07,13548,1504
978,Austria,AUT,2021-02-08,14267,1584
979,Austria,AUT,2021-02-09,14546,1615
980,Austria,AUT,2021-02-10,15102,1677
981,Austria,AUT,2021-02-11,15685,1742
982,Austria,AUT,2021-02-12,16487,1831
983,Austria,AUT,2021-02-13,16690,1853
984,Austria,AUT,2021-02-14,16261,1805
985,Austria,AUT,2021-02-15,15891,1764
986,Austria,AUT,2021-02-16,15230,1691
987,Austria,AUT,2021-02-17,14908,1655
988,Austria,AUT,2021-02-18,14246,1582
989,Austria,AUT,2021-02-19,13487,1497
990,Austria,AUT,2021-02-20,13844,1537
991,Austria,AUT,2021-02-21,14409,1600
992,Austria,AUT,2021-02-22,14379,1597
993,Austria,AUT,2021-02-23,14398,1599
994,Austria,AUT,2021-02-24,14428,1602
995,Austria,AUT,2021-02-25,14449,1604
996,Austria,AUT,2021-02-26,15491,1720
997,Austria,AUT,2021-02-27,17167,1906
998,Austria,AUT,2021-02-28,17786,1975
999,Austria,AUT,2021-03-01,18032,2002
1000,Austria,AUT,2021-03-02,19524,2168
1001,Austria,AUT,2021-03-03,20680,2296
1002,Austria,AUT,2021-03-04,21722,2412
1003,Austria,AUT,2021-03-05,22844,2536
1004,Austria,AUT,2021-03-06,23319,2589
1005,Austria,AUT,2021-03-07,23541,2614
1006,Austria,AUT,2021-03-08,23945,2659
1007,Austria,AUT,2021-03-09,24374,2706
1008,Austria,AUT,2021-03-10,24524,2723
1009,Austria,AUT,2021-03-11,27014,2999
1010,Austria,AUT,2021-03-12,30085,3340
1011,Austria,AUT,2021-03-13,33526,3722
1012,Austria,AUT,2021-03-14,36073,4005
1013,Austria,AUT,2021-03-15,37395,4152
1014,Austria,AUT,2021-03-16,37403,4153
1015,Austria,AUT,2021-03-17,38157,4237
1016,Austria,AUT,2021-03-18,36742,4080
1017,Austria,AUT,2021-03-19,36120,4010
1018,Austria,AUT,2021-03-20,35394,3930
1019,Austria,AUT,2021-03-21,33365,3705
1020,Austria,AUT,2021-03-22,32648,3625
1021,Austria,AUT,2021-03-23,33629,3734
1022,Austria,AUT,2021-03-24,34342,3813
1023,Austria,AUT,2021-03-25,35875,3983
1024,Austria,AUT,2021-03-26,35396,3930
1025,Austria,AUT,2021-03-27,34569,3838
1026,Austria,AUT,2021-03-28,34423,3822
1027,Austria,AUT,2021-03-29,35946,3991
1028,Austria,AUT,2021-03-30,36771,4083
1029,Austria,AUT,2021-03-31,36163,4015
1030,Austria,AUT,2021-04-01,35603,3953
1031,Austria,AUT,2021-04-02,34626,3845
1032,Austria,AUT,2021-04-03,31820,3533
1033,Austria,AUT,2021-04-04,31176,3462
1034,Austria,AUT,2021-04-05,29194,3241
1035,Austria,AUT,2021-04-06,28703,3187
1036,Austria,AUT,2021-04-07,31560,3504
1037,Austria,AUT,2021-04-08,35804,3975
1038,Austria,AUT,2021-04-09,40624,4511
1039,Austria,AUT,2021-04-10,46732,5189
1040,Austria,AUT,2021-04-11,48988,5439
1041,Austria,AUT,2021-04-12,52004,5774
1042,Austria,AUT,2021-04-13,52897,5873
1043,Austria,AUT,2021-04-14,54320,6031
1044,Austria,AUT,2021-04-15,54402,6040
1045,Austria,AUT,2021-04-16,53179,5905
1046,Austria,AUT,2021-04-17,51877,5760
1047,Austria,AUT,2021-04-18,50906,5652
1048,Austria,AUT,2021-04-19,50490,5606
1049,Austria,AUT,2021-04-20,50545,5612
1050,Austria,AUT,2021-04-21,50063,5559
1051,Austria,AUT,2021-04-22,49381,5483
1052,Austria,AUT,2021-04-23,48805,5419
1053,Austria,AUT,2021-04-24,46410,5153
1054,Austria,AUT,2021-04-25,47608,5286
1055,Austria,AUT,2021-04-26,47369,5259
1056,Azerbaijan,AZE,2021-01-17,No Data,No Data
1057,Azerbaijan,AZE,2021-01-18,3250,321
1058,Azerbaijan,AZE,2021-01-19,3250,321
1059,Azerbaijan,AZE,2021-01-20,3250,321
1060,Azerbaijan,AZE,2021-01-21,3250,321
1061,Azerbaijan,AZE,2021-01-22,3250,321
1062,Azerbaijan,AZE,2021-01-23,3250,321
1063,Azerbaijan,AZE,2021-01-24,3250,321
1064,Azerbaijan,AZE,2021-01-25,3250,321
1065,Azerbaijan,AZE,2021-01-26,3250,321
1066,Azerbaijan,AZE,2021-01-27,3250,321
1067,Azerbaijan,AZE,2021-01-28,3250,321
1068,Azerbaijan,AZE,2021-01-29,3250,321
1069,Azerbaijan,AZE,2021-01-30,3250,321
1070,Azerbaijan,AZE,2021-01-31,3250,321
1071,Azerbaijan,AZE,2021-02-01,3250,321
1072,Azerbaijan,AZE,2021-02-02,3250,321
1073,Azerbaijan,AZE,2021-02-03,3250,321
1074,Azerbaijan,AZE,2021-02-04,3250,321
1075,Azerbaijan,AZE,2021-02-05,3250,321
1076,Azerbaijan,AZE,2021-02-06,3250,321
1077,Azerbaijan,AZE,2021-02-07,4204,415
1078,Azerbaijan,AZE,2021-02-08,5158,509
1079,Azerbaijan,AZE,2021-02-09,6112,603
1080,Azerbaijan,AZE,2021-02-10,7066,697
1081,Azerbaijan,AZE,2021-02-11,8020,791
1082,Azerbaijan,AZE,2021-02-12,8975,885
1083,Azerbaijan,AZE,2021-02-13,9929,979
1084,Azerbaijan,AZE,2021-02-14,9929,979
1085,Azerbaijan,AZE,2021-02-15,9929,979
1086,Azerbaijan,AZE,2021-02-16,9929,979
1087,Azerbaijan,AZE,2021-02-17,9929,979
1088,Azerbaijan,AZE,2021-02-18,9929,979
1089,Azerbaijan,AZE,2021-02-19,9929,979
1090,Azerbaijan,AZE,2021-02-20,9929,979
1091,Azerbaijan,AZE,2021-02-21,9929,979
1092,Azerbaijan,AZE,2021-02-22,9929,979
1093,Azerbaijan,AZE,2021-02-23,9929,979
1094,Azerbaijan,AZE,2021-02-24,9929,979
1095,Azerbaijan,AZE,2021-02-25,9929,979
1096,Azerbaijan,AZE,2021-02-26,9929,979
1097,Azerbaijan,AZE,2021-02-27,9929,979
1098,Azerbaijan,AZE,2021-02-28,9929,979
1099,Azerbaijan,AZE,2021-03-01,9929,979
1100,Azerbaijan,AZE,2021-03-02,11650,1149
1101,Azerbaijan,AZE,2021-03-03,13371,1319
1102,Azerbaijan,AZE,2021-03-04,13719,1353
1103,Azerbaijan,AZE,2021-03-05,14067,1387
1104,Azerbaijan,AZE,2021-03-06,14415,1422
1105,Azerbaijan,AZE,2021-03-07,14763,1456
1106,Azerbaijan,AZE,2021-03-08,15110,1490
1107,Azerbaijan,AZE,2021-03-09,13737,1355
1108,Azerbaijan,AZE,2021-03-10,13046,1287
1109,Azerbaijan,AZE,2021-03-11,12453,1228
1110,Azerbaijan,AZE,2021-03-12,11692,1153
1111,Azerbaijan,AZE,2021-03-13,10844,1070
1112,Azerbaijan,AZE,2021-03-14,9545,941
1113,Azerbaijan,AZE,2021-03-15,8471,835
1114,Azerbaijan,AZE,2021-03-16,7398,730
1115,Azerbaijan,AZE,2021-03-17,5641,556
1116,Azerbaijan,AZE,2021-03-18,5160,509
1117,Azerbaijan,AZE,2021-03-19,4847,478
1118,Azerbaijan,AZE,2021-03-20,4621,456
1119,Azerbaijan,AZE,2021-03-21,4815,475
1120,Azerbaijan,AZE,2021-03-22,4783,472
1121,Azerbaijan,AZE,2021-03-23,4752,469
1122,Azerbaijan,AZE,2021-03-24,4720,466
1123,Azerbaijan,AZE,2021-03-25,4689,462
1124,Azerbaijan,AZE,2021-03-26,4657,459
1125,Azerbaijan,AZE,2021-03-27,12202,1203
1126,Azerbaijan,AZE,2021-03-28,19778,1951
1127,Azerbaijan,AZE,2021-03-29,27354,2698
1128,Azerbaijan,AZE,2021-03-30,34930,3445
1129,Azerbaijan,AZE,2021-03-31,42505,4192
1130,Azerbaijan,AZE,2021-04-01,50081,4939
1131,Azerbaijan,AZE,2021-04-02,54088,5335
1132,Azerbaijan,AZE,2021-04-03,50962,5026
1133,Azerbaijan,AZE,2021-04-04,46002,4537
1134,Azerbaijan,AZE,2021-04-05,37794,3728
1135,Azerbaijan,AZE,2021-04-06,34463,3399
1136,Azerbaijan,AZE,2021-04-07,32441,3200
1137,Azerbaijan,AZE,2021-04-08,30446,3003
1138,Azerbaijan,AZE,2021-04-09,31813,3138
1139,Azerbaijan,AZE,2021-04-10,32677,3223
1140,Azerbaijan,AZE,2021-04-11,32763,3231
1141,Azerbaijan,AZE,2021-04-12,32749,3230
1142,Azerbaijan,AZE,2021-04-13,32839,3239
